id,observed_on,latitude,longitude,scientific_name,common_name,iconic_taxon_name
Kentfield,9/14/24,37.950378,-122.547662,Grindelia stricta angustifolia,marsh gumplant,Plantae
Kentfield,9/14/24,37.95032797,-122.547123,Epilobium brachycarpum,panicled willowherb,Plantae
Kentfield,9/14/24,37.95032797,-122.547123,Baccharis pilularis,coyote brush,Plantae
Kentfield,9/14/24,37.95032797,-122.547123,Feron kingi,Red Cone Gall Wasp,Insecta
Kentfield,9/14/24,37.95032797,-122.547123,Andricus confertus,Convoluted Gall Wasp,Insecta
Kentfield,9/14/24,37.95032797,-122.547123,Feron kingi,Red Cone Gall Wasp,Insecta
Kentfield,9/14/24,37.95032797,-122.547123,Quercus lobata,valley oak,Plantae
Kentfield,9/14/24,37.95032797,-122.547123,Rubus ulmifolius,elmleaf blackberry,Plantae
Kentfield,9/14/24,37.95032797,-122.547123,Aceria mackiei,Live Oak Erineum Mite,Arachnida
Kentfield,9/14/24,37.95032797,-122.547123,Rubus ulmifolius,elmleaf blackberry,Plantae
Kentfield,9/14/24,37.95032797,-122.547123,Glycaspis brimblecombei,Red Gum Lerp Psyllid,Insecta
Kentfield,9/14/24,37.95032797,-122.547123,Acacia dealbata,Silver wattle,Plantae
Kentfield,9/14/24,37.952612,-122.545907,Rubus armeniacus,Armenian Blackberry,Plantae
Kentfield,9/14/24,37.952612,-122.545907,Rubus ulmifolius,elmleaf blackberry,Plantae
Kentfield,9/14/24,37.952612,-122.545907,Quercus lobata,valley oak,Plantae
Kentfield,9/14/24,37.95382397,-122.545887,Erysiphe flexuosa,Horse-Chestnut Powdery Mildew,Fungi
Kentfield,9/14/24,37.95432497,-122.548891,Quercus lobata,valley oak,Plantae
Kentfield,9/14/24,37.953991,-122.549873,Quercus lobata,valley oak,Plantae
Kentfield,9/14/24,37.953806,-122.55055,Quercus lobata,valley oak,Plantae
Kentfield,9/14/24,37.953806,-122.55055,Quercus lobata,valley oak,Plantae
Kentfield,9/14/24,37.95551797,-122.551743,Quercus lobata,valley oak,Plantae
Kentfield,9/14/24,37.95551797,-122.551743,Druon fullawayi,Yellow Wig Gall Wasp,Insecta
Kentfield,9/14/24,37.95551797,-122.551743,Feron kingi,Red Cone Gall Wasp,Insecta
Kentfield,9/14/24,37.95408197,-122.549589,Vinca major,greater periwinkle,Plantae
Kentfield,9/14/24,37.95408197,-122.549589,Golovinomyces vincae,,Fungi
Kentfield,9/14/24,37.954273,-122.548236,Rubus armeniacus,Armenian Blackberry,Plantae
Kentfield,9/14/24,37.954191,-122.546086,Acacia baileyana,Cootamundra wattle,Plantae
Kentfield,9/14/24,37.954191,-122.546086,Aleuroplatus coronata,Crown Whitefly,Insecta
Kentfield,9/6/24,37.95658388,-122.5499352,Mantis religiosa,European Mantis,Insecta
Kentfield,9/21/24,37.952305,-122.544075,Egretta thula,Snowy Egret,Aves
Kentfield,9/25/24,37.95031667,-122.5472633,Apis mellifera,Western Honey Bee,Insecta
Kentfield,9/28/24,37.95425833,-122.5505367,Eschscholzia californica,California poppy,Plantae
Kentfield,10/17/24,37.95577621,-122.5503693,Limacus flavus,Yellow Cellar Slug,Mollusca
Kentfield,11/1/24,37.95579529,-122.5492554,Mantis religiosa,European Mantis,Insecta
Kentfield,11/19/24,37.95525853,-122.5509363,Eschscholzia californica,California poppy,Plantae
Kentfield,12/7/24,37.95422778,-122.5493535,Pittosporum undulatum,Australian Cheesewood,Plantae
Kentfield,12/9/24,37.94964667,-122.54718,Ardea alba,Great Egret,Aves
Kentfield,12/9/24,37.94937167,-122.54577,Heteromeles arbutifolia,Toyon,Plantae
Kentfield,12/12/24,37.95519256,-122.5497823,Aneides lugubris,Arboreal Salamander,Amphibia
Kentfield,12/12/24,37.95545983,-122.549833,Aneides lugubris,Arboreal Salamander,Amphibia
Kentfield,5/20/24,37.95163667,-122.5457167,Pelecanus occidentalis,Brown Pelican,Aves
Kentfield,1/8/25,37.95717167,-122.5494833,Sciurus niger,Eastern Fox Squirrel,Mammalia
Kentfield,1/12/25,37.95405973,-122.5468674,Lophodytes cucullatus,Hooded Merganser,Aves
Kentfield,1/19/25,37.95146591,-122.5458991,Ardea alba,Great Egret,Aves
Kentfield,1/19/25,37.95151103,-122.5456139,Heteromeles arbutifolia,Toyon,Plantae
Kentfield,2/22/25,37.9511005,-122.5446034,Baeolophus inornatus,Oak Titmouse,Aves
Kentfield,2/23/25,37.95172119,-122.5447159,Xystocheir dissecta,,Animalia
Kentfield,2/25/25,37.95479965,-122.5499496,Ardea alba,Great Egret,Aves
Kentfield,3/4/25,37.95126667,-122.54525,Anas platyrhynchos,Mallard,Aves
Kentfield,3/5/25,37.95164167,-122.5456917,Branta canadensis,Canada Goose,Aves
Kentfield,3/8/25,37.95193882,-122.5444174,Aphelocoma californica,California Scrub-Jay,Aves
Kentfield,3/13/25,37.94996701,-122.5481912,Ardea alba,Great Egret,Aves
Kentfield,3/15/25,37.9516,-122.5457167,Lophodytes cucullatus,Hooded Merganser,Aves
Kentfield,3/23/25,37.95438117,-122.5492056,Butorides virescens,Green Heron,Aves
Kentfield,3/24/25,37.95165333,-122.545625,Branta canadensis,Canada Goose,Aves
Kentfield,3/24/25,37.954175,-122.5484867,Baeolophus inornatus,Oak Titmouse,Aves
Kentfield,3/24/25,37.953705,-122.5461417,Butorides virescens,Green Heron,Aves
Kentfield,3/25/25,37.95200793,-122.5443052,Trametes versicolor,turkey-tail,Fungi
Kentfield,3/25/25,37.95385333,-122.54683,Anas platyrhynchos,Mallard,Aves
Kentfield,3/28/25,37.95164167,-122.5457383,Apis mellifera,Western Honey Bee,Insecta
Kentfield,3/28/25,37.95041333,-122.544945,Erodium botrys,Mediterranean Stork's-bill,Plantae
Kentfield,4/2/25,37.954475,-122.549395,Clathrus ruber,red-cage fungus,Fungi
Kentfield,4/10/25,37.95556639,-122.550939,Hyalophora euryalus,Ceanothus Silk Moth,Insecta
Kentfield,4/12/25,37.95385333,-122.54653,Anas platyrhynchos,Mallard,Aves
Kentfield,4/13/25,37.95690942,-122.5497671,Corvus brachyrhynchos,American Crow,Aves
Kentfield,4/19/25,37.95432892,-122.5488825,Butorides virescens,Green Heron,Aves
Kentfield,4/26/25,37.94912,-122.5475467,Cotula coronopifolia,Brass Buttons,Plantae
Kentfield,4/26/25,37.94909667,-122.5474467,Lolium multiflorum,Italian Ryegrass,Plantae
Kentfield,4/26/25,37.949795,-122.547845,Frankenia salina,Alkali Heath,Plantae
Kentfield,4/26/25,37.95009167,-122.54812,Quercus agrifolia,coast live oak,Plantae
Kentfield,4/26/25,37.94984167,-122.5473717,Matricaria discoidea,pineapple-weed,Plantae
Kentfield,4/26/25,37.94983667,-122.5474033,Vinca major,greater periwinkle,Plantae
Kentfield,4/26/25,37.95007,-122.5477833,Baccharis pilularis,coyote brush,Plantae
Kentfield,4/26/25,37.95010833,-122.5479283,Calypte anna,Anna's Hummingbird,Aves
Kentfield,4/26/25,37.95010333,-122.547975,Foeniculum vulgare,fennel,Plantae
Kentfield,4/26/25,37.95010333,-122.54798,Raphanus raphanistrum,Wild radish,Plantae
Kentfield,4/26/25,37.95010833,-122.547975,Euphorbia oblongata,eggleaf spurge,Plantae
Kentfield,5/4/25,37.95546333,-122.5499583,Pipilo maculatus,Spotted Towhee,Aves
Kentfield,5/5/25,37.95387833,-122.5462417,Branta canadensis,Canada Goose,Aves
Kentfield,5/5/25,37.953975,-122.5477617,Anas platyrhynchos,Mallard,Aves
Kentfield,5/9/25,37.95134293,-122.5454847,Anas platyrhynchos,Mallard,Aves
Kentfield,5/11/25,37.95062167,-122.5448917,Odocoileus hemionus,Mule Deer,Mammalia
Kentfield,5/12/25,37.95281167,-122.5459833,Sciurus niger,Eastern Fox Squirrel,Mammalia
Kentfield,5/15/25,37.95391333,-122.5461883,Apis mellifera,Western Honey Bee,Insecta
Kentfield,5/18/25,37.95287778,-122.5458972,Glycaspis brimblecombei,Red Gum Lerp Psyllid,Insecta
Kentfield,5/14/25,37.95124167,-122.5460283,Petrochelidon pyrrhonota,Cliff Swallow,Aves
Kentfield,5/9/25,37.9513737,-122.5455883,Anas platyrhynchos,Mallard,Aves
Kentfield,5/9/25,37.9512331,-122.5455707,Corvus brachyrhynchos,American Crow,Aves
Kentfield,5/10/25,37.95119715,-122.5457155,Anas platyrhynchos,Mallard,Aves
Kentfield,5/17/25,37.95101667,-122.5452583,Odocoileus hemionus,Mule Deer,Mammalia
Kentfield,5/27/25,37.95162,-122.5453717,Eriogonum fasciculatum,California Buckwheat,Plantae
Kentfield,5/28/25,37.95416667,-122.5490283,Butorides virescens,Green Heron,Aves
Kentfield,7/12/25,37.95157,-122.54532,Ardea alba,Great Egret,Aves
Kentfield,5/26/25,37.94850333,-122.54728,Eriogonum fasciculatum,California Buckwheat,Plantae
Kentfield,8/2/25,37.95278,-122.5481117,Asclepias fascicularis,narrowleaf milkweed,Plantae
Kentfield,8/3/25,37.95278611,-122.5481111,Asclepias fascicularis,narrowleaf milkweed,Plantae
Kentfield,8/20/25,37.9514654,-122.5449472,Acer negundo,boxelder,Plantae
Kentfield,8/20/25,37.9516165,-122.5456342,Melospiza melodia,Song Sparrow,Aves
Kentfield,8/28/25,37.95128333,-122.5459222,Distichlis spicata,Saltgrass,Plantae
Kentfield,8/28/25,37.95128333,-122.5459222,Jaumea carnosa,Marsh Jaumea,Plantae
Kentfield,8/28/25,37.95126389,-122.5459667,Salicornia pacifica,Pacific Glasswort,Plantae
Kentfield,8/28/25,37.95127222,-122.5459361,Jaumea carnosa,Marsh Jaumea,Plantae
Kentfield,8/28/25,37.95128889,-122.5461056,Quercus agrifolia,coast live oak,Plantae
Kentfield,8/28/25,37.95186945,-122.545975,Quercus agrifolia,coast live oak,Plantae
Kentfield,8/28/25,37.952575,-122.5461278,Rubus armeniacus,Armenian Blackberry,Plantae
Kentfield,8/28/25,37.95015833,-122.546875,Toxicodendron diversilobum,Pacific poison oak,Plantae
Kentfield,8/28/25,37.95142778,-122.5451889,Foeniculum vulgare,fennel,Plantae
Kentfield,8/28/25,37.951225,-122.5448306,Frankenia salina,Alkali Heath,Plantae
Kentfield,8/28/25,37.95142778,-122.5449,Amaryllis belladonna,Belladonna Lily,Plantae
Kentfield,9/11/25,37.95197167,-122.545875,Carcinus maenas,European Green Crab,Animalia
Kentfield,9/11/25,37.95276667,-122.5459283,Ardea alba,Great Egret,Aves
Kentfield,9/11/25,37.95267833,-122.5458917,Ardea herodias,Great Blue Heron,Aves
Kentfield,9/12/25,37.950725,-122.5449917,Psaltriparus minimus,Bushtit,Aves
Kentfield,9/12/25,37.95078333,-122.5449917,Psaltriparus minimus,Bushtit,Aves
Kentfield,9/9/25,37.95317778,-122.5458833,Ardea alba,Great Egret,Aves
Kentfield,9/9/25,37.953075,-122.5458972,Ardea alba,Great Egret,Aves
Kentfield,9/9/25,37.95063056,-122.5448917,Egretta thula,Snowy Egret,Aves
Kentfield,9/9/25,37.95316389,-122.5458667,Ardea herodias,Great Blue Heron,Aves
Kentfield,9/10/25,37.95409722,-122.5481861,Anas platyrhynchos,Mallard,Aves
Kentfield,9/15/25,37.95080833,-122.5450444,Himantopus mexicanus,Black-necked Stilt,Aves
Kentfield,9/10/25,37.95263611,-122.5459361,Ardea alba,Great Egret,Aves
Kentfield,9/15/25,37.95278889,-122.5459222,Ardea alba,Great Egret,Aves
Kentfield,9/15/25,37.95355278,-122.5458972,Ardea alba,Great Egret,Aves
Kentfield,9/15/25,37.95273611,-122.5459361,Egretta thula,Snowy Egret,Aves
Kentfield,9/21/25,37.94754693,-122.5436849,Foeniculum vulgare,fennel,Plantae
Kentfield,9/23/25,37.95570333,-122.5488667,Contia tenuis,Common Sharp-tailed Snake,Reptilia
Kentfield,9/15/25,37.95311667,-122.5459056,Egretta thula,Snowy Egret,Aves
Kentfield,9/26/25,37.95147167,-122.5449367,Melospiza melodia,Song Sparrow,Aves
Kentfield,9/8/25,37.95281667,-122.545905,Ardea alba,Great Egret,Aves
Kentfield,10/9/25,37.95172167,-122.5454383,Quercus agrifolia,coast live oak,Plantae
Kentfield,10/24/25,37.95047,-122.54487,Ardea alba,Great Egret,Aves
Kentfield,10/29/25,37.9519533,-122.5442519,Diabrotica undecimpunctata,Spotted Cucumber Beetle,Insecta
Kentfield,11/13/25,37.95398,-122.5479883,Laetiporus gilbertsonii,Western Hardwood Sulphur Shelf,Fungi
Kentfield,11/13/25,37.95388333,-122.547705,Laetiporus gilbertsonii,Western Hardwood Sulphur Shelf,Fungi
Kentfield,11/14/25,37.95589106,-122.549946,Danaus plexippus,Monarch,Insecta
Kentfield,11/18/25,37.95052833,-122.5448783,Lophodytes cucullatus,Hooded Merganser,Aves
Kentfield,11/22/25,37.94917,-122.5480367,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,Mammalia
Kentfield,11/19/25,37.9555011,-122.5510364,Heteromeles arbutifolia,Toyon,Plantae
Kentfield,12/1/25,37.95632749,-122.5492391,Omphalotus olivascens,western jack-o'-lantern,Fungi
Kentfield,11/29/25,37.95098222,-122.5444405,Nycticorax nycticorax,Black-crowned Night Heron,Aves
Kentfield,11/29/25,37.95067227,-122.5453693,Larus delawarensis,Ring-billed Gull,Aves
Kentfield,11/29/25,37.95123752,-122.5443311,Falco columbarius,Merlin,Aves
Kentfield,12/5/25,37.95588083,-122.5499376,Danaus plexippus,Monarch,Insecta
Kentfield,12/12/25,37.95613283,-122.5499125,Danaus plexippus,Monarch,Insecta
Kentfield,12/31/25,37.95423833,-122.5488967,Lontra canadensis,North American River Otter,Mammalia
Kentfield,1/15/26,37.951175,-122.5450583,Vinca major,greater periwinkle,Plantae
Kentfield,1/28/26,37.94743774,-122.5431502,Bucephala albeola,Bufflehead,Aves
Kentfield,1/28/26,37.94743667,-122.543145,Bucephala albeola,Bufflehead,Aves
Kentfield,1/21/26,37.95649667,-122.5492867,Nemoria pulcherrima,,Insecta
Kentfield,1/27/26,37.95600333,-122.5500333,Bellis perennis,Lawn daisy,Plantae
Kentfield,1/28/26,37.95551667,-122.549705,Bombus vosnesenskii,Yellow-faced Bumble Bee,Insecta
Kentfield,2/9/26,37.95529167,-122.5502867,Vicia sativa,Common Vetch,Plantae
Kentfield,2/10/26,37.95548,-122.5503467,Borago officinalis,Borage,Plantae
Kentfield,2/10/26,37.95188833,-122.5458217,Lophodytes cucullatus,Hooded Merganser,Aves
Kentfield,2/12/26,37.95186667,-122.5457467,Anas platyrhynchos domesticus,Domestic Mallard,Aves
Kentfield,2/12/26,37.95362167,-122.5503167,Bombycilla cedrorum,Cedar Waxwing,Aves
Kentfield,2/19/26,37.95060333,-122.545005,Salicornia pacifica,Pacific Glasswort,Plantae
Kentfield,3/3/26,37.95022167,-122.5469283,Buteo lineatus elegans,California Red-shouldered Hawk,Aves
Kentfield,3/10/26,37.95520833,-122.5494617,Boisea rubrolineata,Western Boxelder Bug,Insecta
Kentfield,3/7/26,37.95385,-122.5466,Mergus merganser,Common Merganser,Aves
Kentfield,3/7/26,37.95052833,-122.54493,Plantago lanceolata,ribwort plantain,Plantae
Kentfield,3/15/26,37.9518709,-122.5500866,Dolichovespula arenaria,Common Aerial Yellowjacket,Insecta
Kentfield,3/21/26,37.95147,-122.54525,Charadrius vociferus,Killdeer,Aves
Kentfield,3/29/26,37.951275,-122.54518,Alopecosa kochi,Koch's Wolf Spider,Arachnida
Kentfield,4/4/26,37.952395,-122.5461633,Gavia stellata,Red-throated Loon,Aves
Kentfield,4/8/26,37.95576389,-122.5504444,Hyles lineata,White-lined Sphinx,Insecta
Kentfield,3/18/26,37.95205278,-122.5458833,Nannopterum auritum,Double-crested Cormorant,Aves
Kentfield,3/18/26,37.95202778,-122.5458833,Branta canadensis,Canada Goose,Aves
Kentfield,4/11/26,37.95235,-122.5462033,Hyles lineata,White-lined Sphinx,Insecta
Kentfield,4/11/26,37.952345,-122.5462117,Hyles lineata,White-lined Sphinx,Insecta
Kentfield,4/11/26,37.95049656,-122.546014,Hyles lineata,White-lined Sphinx,Insecta
Kentfield,4/2/26,37.95053833,-122.5447917,Sympetrum illotum,Cardinal Meadowhawk,Insecta
Kentfield,4/6/26,37.95538667,-122.55082,Liometopum occidentale,Western Velvety Tree Ant,Insecta
Kentfield,4/16/26,37.95387151,-122.549313,Eschscholzia californica,California poppy,Plantae
Kentfield,4/21/26,37.95625668,-122.5490785,Clathrus ruber,red-cage fungus,Fungi
Kentfield,4/20/26,37.95586333,-122.5502617,Cornu aspersum,Garden Snail,Mollusca
Kentfield,2/12/26,37.95050833,-122.5464083,Buteo lineatus,Red-shouldered Hawk,Aves
Kentfield,2/12/26,37.95149167,-122.545325,Branta canadensis,Canada Goose,Aves
Kentfield,2/12/26,37.95385,-122.5464117,Calypte anna,Anna's Hummingbird,Aves
Kentfield,2/12/26,37.95428333,-122.5499583,Vinca major,greater periwinkle,Plantae
Kentfield,4/26/26,37.954314,-122.5491176,Euphorbia oblongata,eggleaf spurge,Plantae
Kentfield,4/26/26,37.95140556,-122.5452806,Anas platyrhynchos,Mallard,Aves
Kentfield,4/26/26,37.95383889,-122.5468,Anas platyrhynchos,Mallard,Aves
Kentfield,4/26/26,37.95139444,-122.5452806,Branta canadensis,Canada Goose,Aves
Kentfield,4/25/26,37.95621857,-122.5498722,Arbutus menziesii,Pacific madrone,Plantae
Kentfield,4/28/26,37.95535333,-122.55085,Sceloporus occidentalis,Western Fence Lizard,Reptilia
Kentfield,4/28/26,37.95518667,-122.55092,Triadica sebifera,Chinese Tallow,Plantae
Kentfield,5/4/26,37.95541667,-122.5509639,Junco hyemalis,Dark-eyed Junco,Aves
Kentfield,4/20/26,37.95590278,-122.549675,Cornu aspersum,Garden Snail,Mollusca
Kentfield,5/5/26,37.95451575,-122.5497391,Junco hyemalis,Dark-eyed Junco,Aves
Kentfield,5/9/26,37.95046667,-122.5448833,Melospiza melodia,Song Sparrow,Aves
Kentfield,4/25/26,37.9539393,-122.5484105,Castilleja densiflora densiflora,,Plantae
Kentfield,5/14/26,37.95513,-122.5496367,Elgaria multicarinata,Southern Alligator Lizard,Reptilia
Kentfield,4/8/26,37.95242306,-122.5459558,Nannopterum auritum,Double-crested Cormorant,Aves
Kentfield,5/6/26,37.95510833,-122.5500111,Sialia mexicana,Western Bluebird,Aves
Kentfield,5/11/26,37.95522222,-122.5496667,Sialia mexicana,Western Bluebird,Aves
Kentfield,5/11/26,37.9563,-122.5497583,Polystichum munitum,western sword fern,Plantae
Kentfield,5/11/26,37.9562,-122.54995,Polystichum munitum,western sword fern,Plantae
Kentfield,5/11/26,37.95425278,-122.550575,Eschscholzia californica,California poppy,Plantae
Kentfield,5/11/26,37.95439167,-122.5510111,Quercus lobata,valley oak,Plantae
Kentfield,5/11/26,37.95445,-122.5506278,Baccharis pilularis,coyote brush,Plantae
Kentfield,5/11/26,37.95446111,-122.5506139,Quercus lobata,valley oak,Plantae
Kentfield,5/11/26,37.95432778,-122.5506972,Notholithocarpus densiflorus,Tanoak,Plantae
Kentfield,5/11/26,37.95433333,-122.5504611,Quercus agrifolia,coast live oak,Plantae
Kentfield,5/11/26,37.95435278,-122.5503472,Quercus agrifolia,coast live oak,Plantae
Kentfield,5/11/26,37.95435278,-122.5503389,Quercus agrifolia,coast live oak,Plantae
Kentfield,5/11/26,37.95430278,-122.5505917,Vinca major,greater periwinkle,Plantae
Kentfield,5/11/26,37.95446389,-122.5506056,Quercus lobata,valley oak,Plantae
Kentfield,5/11/26,37.95455556,-122.549675,Carya illinoinensis,pecan,Plantae
Kentfield,5/11/26,37.95582222,-122.5509639,Dryobates pubescens,Downy Woodpecker,Aves
Kentfield,5/12/26,37.95218611,-122.5458972,Nannopterum auritum,Double-crested Cormorant,Aves
Kentfield,5/12/26,37.95135,-122.5465778,Egretta thula,Snowy Egret,Aves
Kentfield,5/12/26,37.95184722,-122.5457389,Anas platyrhynchos,Mallard,Aves
Kentfield,5/12/26,37.95185,-122.5457306,Egretta thula,Snowy Egret,Aves
Kentfield,5/12/26,37.95127222,-122.5449444,Quercus lobata,valley oak,Plantae
Kentfield,5/12/26,37.95130556,-122.544975,Vinca major,greater periwinkle,Plantae
Kentfield,5/12/26,37.95138889,-122.5449056,Vinca major,greater periwinkle,Plantae
Kentfield,5/12/26,37.95146667,-122.5449,Conium maculatum,poison hemlock,Plantae
Kentfield,5/12/26,37.95141111,-122.5448917,Andricus quercuscalifornicus,California Gall Wasp,Insecta
Kentfield,5/12/26,37.95141111,-122.5448917,Quercus lobata,valley oak,Plantae
Kentfield,5/12/26,37.95161389,-122.5454417,Branta canadensis,Canada Goose,Aves
Kentfield,5/12/26,37.95161389,-122.5454417,Anas platyrhynchos,Mallard,Aves
Kentfield,5/12/26,37.95161389,-122.5454417,Anas platyrhynchos,Mallard,Aves
Kentfield,5/12/26,37.95191667,-122.5458139,Egretta thula,Snowy Egret,Aves
Kentfield,5/12/26,37.95192778,-122.5457917,Nannopterum auritum,Double-crested Cormorant,Aves
Kentfield,5/12/26,37.95192778,-122.5457917,Anas platyrhynchos,Mallard,Aves
IVC,8/7/13,38.076427,-122.584376,Spinus psaltria,Lesser Goldfinch,Aves
IVC,11/29/15,38.0787,-122.5859467,Zonotrichia atricapilla,Golden-crowned Sparrow,Aves
IVC,11/29/15,38.07763333,-122.5833567,Xanthoria parietina,Common Sunburst Lichen,Fungi
IVC,4/21/16,38.077625,-122.5856167,Dasymutilla aureola,Pacific Velvet Ant,Insecta
IVC,6/25/16,38.07754188,-122.5831245,Icaricia acmon,Acmon Blue,Insecta
IVC,8/10/16,38.07656302,-122.5847616,Ardea alba,Great Egret,Aves
IVC,8/10/16,38.07642417,-122.5846342,Pituophis catenifer catenifer,Pacific Gopher Snake,Reptilia
IVC,8/10/16,38.0763078,-122.5846646,Adelpha californica,California Sister,Insecta
IVC,8/10/16,38.07633952,-122.5842999,Pituophis catenifer catenifer,Pacific Gopher Snake,Reptilia
IVC,8/23/10,38.075802,-122.577187,Taricha torosa,California Newt,Amphibia
IVC,8/23/10,38.075802,-122.577187,Pseudacris regilla,Pacific chorus frog,Amphibia
IVC,4/7/17,38.0773695,-122.5734717,Castilleja densiflora densiflora,,Plantae
IVC,4/7/17,38.07913617,-122.5742867,Osmorhiza berteroi,mountain sweet cicely,Plantae
IVC,4/7/17,38.07919717,-122.5751633,Toxicodendron diversilobum,Pacific poison oak,Plantae
IVC,4/7/17,38.08035,-122.5789333,Trifolium depauperatum,cowbag clover,Plantae
IVC,4/7/17,38.08047217,-122.5800033,Parentucellia latifolia,Broadleaf Glandweed,Plantae
IVC,4/7/17,38.080525,-122.5800867,Trifolium dubium,Lesser hop trefoil,Plantae
IVC,4/15/17,38.07753333,-122.5828194,Trifolium incarnatum,crimson clover,Plantae
IVC,4/15/17,38.07777778,-122.5830306,Platycotis vittata,Oak Treehopper,Insecta
IVC,4/15/17,38.0784,-122.585525,Sympetrum madidum,Red-veined Meadowhawk,Insecta
IVC,4/14/17,38.07722549,-122.5822842,Briza maxima,Greater Quaking Grass,Plantae
IVC,4/14/17,38.078,-122.585,Anaxyrus boreas,Western Toad,Amphibia
IVC,4/14/17,38.078,-122.582,Junonia grisea,Gray Buckeye,Insecta
IVC,4/14/17,38.078,-122.585,Taraxia ovata,Sun Cup,Plantae
IVC,4/14/17,38.078,-122.585,Sceloporus occidentalis,Western Fence Lizard,Reptilia
IVC,4/14/17,38.078,-122.585,Sceloporus occidentalis,Western Fence Lizard,Reptilia
IVC,4/14/17,38.07717171,-122.5848378,Triphysaria pusilla,dwarf owl's-clover,Plantae
IVC,4/14/17,38.0766689,-122.5833195,Hemileuca eglanterina,Western Sheep Moth,Insecta
IVC,4/15/17,38.075802,-122.577187,Anaxyrus boreas,Western Toad,Amphibia
IVC,4/15/17,38.075802,-122.577187,Taricha torosa,California Newt,Amphibia
IVC,4/15/17,38.075802,-122.577187,Wyethia angustifolia,narrowleaf mule-ears,Plantae
IVC,4/15/17,38.077995,-122.5832117,Arctostaphylos manzanita manzanita,,Plantae
IVC,7/15/17,38.07691001,-122.5819204,Pseudacris regilla,Pacific chorus frog,Amphibia
IVC,7/15/17,38.076902,-122.5819565,Sceloporus occidentalis,Western Fence Lizard,Reptilia
IVC,2/11/18,38.07710556,-122.5823861,Phidippus johnsoni,Johnson's Jumping Spider,Arachnida
IVC,2/11/18,38.0776393,-122.5838183,Promecognathus crassus,Straight-jawed Pedunculate Ground Beetle,Insecta
IVC,2/11/18,38.07840278,-122.5839833,Rhopalomyia californica,Coyote Brush Bud Gall Midge,Insecta
IVC,2/11/18,38.07732059,-122.5833444,Hydriomena nubilofasciata,Oak Winter Highflier,Insecta
IVC,2/11/18,38.07828611,-122.5839361,Rhopalomyia baccharis,Baccharis Stem Gall Midge,Insecta
IVC,2/11/18,38.0801,-122.5858611,Gnorimoschema baccharisella,Coyote Brush Stem Gall Moth,Insecta
IVC,2/22/16,38.07769,-122.5809002,Bolbitius titubans,yellow fieldcap,Fungi
IVC,4/10/18,38.07596117,-122.58155,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,Mammalia
IVC,3/31/18,38.07801125,-122.5815034,Hygrocybe flavescens,Golden Waxy Cap,Fungi
IVC,3/29/18,38.07810771,-122.5768034,Amanita augusta,Western Yellow-veiled Amanita,Fungi
IVC,3/4/18,38.07302225,-122.5802368,Phyllotopsis nidulans,Stinking Orange Oyster,Fungi
IVC,3/4/18,38.07191108,-122.580253,Leccinum manzanitae,Manzanita bolete,Fungi
IVC,2/26/18,38.07692863,-122.5760736,Trametes betulina,Gilled Polypore,Fungi
IVC,1/29/18,38.07787885,-122.5752323,Psathyrella piluliformis,Common Stump Brittlestem,Fungi
IVC,1/29/18,38.07750084,-122.575797,Gymnopus brassicolens,Cabbage Parachute,Fungi
IVC,1/29/18,38.07787527,-122.57553,Lactarius argillaceifolius megacarpus,Giant Gray Milk Cap,Fungi
IVC,1/29/18,38.07774418,-122.5758669,Ceratiomyxa fruticulosa,Common Coral Slime,Protozoa
IVC,1/29/18,38.07801921,-122.5758636,Arcyria denudata,carnival candy slime mold,Protozoa
IVC,2/26/18,38.07791348,-122.5796432,Annulohypoxylon thouarsianum,Cramp Balls,Fungi
IVC,1/29/18,38.07801205,-122.5762879,Hypomyces cervinigenus,,Fungi
IVC,4/16/18,38.07718052,-122.5758854,Xylaria hypoxylon,Candlesnuff Fungus,Fungi
IVC,4/16/18,38.07688297,-122.5760725,Lipoptena depressa,Western American Deer Ked,Insecta
IVC,3/29/18,38.07810495,-122.5760763,Sanicula bipinnatifida,Purple Sanicle,Plantae
IVC,3/11/18,38.07685567,-122.5758566,Fritillaria affinis,checker lily,Plantae
IVC,3/4/18,38.07346938,-122.5805912,Russula cremoricolor,Winter Russula,Fungi
IVC,3/24/15,38.07768548,-122.5753441,Contia tenuis,Common Sharp-tailed Snake,Reptilia
IVC,1/29/18,38.07779978,-122.5764323,Gymnopilus luteofolius,Yellow-gilled Gymnopilus,Fungi
IVC,4/16/18,38.07726269,-122.575506,Phaeomarasmius erinaceus,hedgehog scalycap,Fungi
IVC,1/29/18,38.07731602,-122.5756683,Mucronella flava,,Fungi
IVC,4/22/18,38.07751185,-122.5766116,Diplacus aurantiacus,orange bush monkeyflower,Plantae
IVC,5/10/18,38.07813959,-122.5775562,Sherardia arvensis,Field madder,Plantae
IVC,5/10/18,38.07773317,-122.576412,Arphia behrensi,California Sulphur-winged Grasshopper,Insecta
IVC,5/10/18,38.07823599,-122.5765014,Phidippus johnsoni,Johnson's Jumping Spider,Arachnida
IVC,5/10/18,38.07748975,-122.5821282,Rosa,roses,Plantae
IVC,3/4/18,38.07497194,-122.5816471,Amanita novinupta,Blushing Bride Amanita,Fungi
